FID IID phenotype
2881 2881_1 -1.41298222163265
2882 2882_0 -1.0247575245889
2882 2882_1 -0.450411921454196
2883 2883_0 -1.18525469521668
2883 2883_1 -1.57362354416206
2884 2884_0 -1.84000843521321
2884 2884_1 -3.61472178106686
2885 2885_0 -0.496606778888355
2885 2885_1 -1.03083205383249
2886 2886_0 -1.16381827326315
2886 2886_1 -1.27922267122406
2887 2887_0 -1.45551131421821
2887 2887_1 -1.49924431160147
2888 2888_0 0.155062994763473
2888 2888_1 -0.848376487053631
2889 2889_0 -1.09986754180283
2889 2889_1 -0.773696187637926
289 289_0 -2.57179132491981
289 289_1 -1.42414251851039
2890 2890_0 -1.53200593044944
2890 2890_1 -0.258928557300273
2891 2891_0 -1.25933565176933
2891 2891_1 -1.30481527747583
2892 2892_0 0.209518272158244
2892 2892_1 0.750107749657372
2893 2893_0 -0.149484450255385
2893 2893_1 -0.576274307343612
2894 2894_0 -0.07097707082776
2894 2894_1 -0.958441390573035
2895 2895_0 -2.03873842364846
2895 2895_1 -1.51540635994295
2896 2896_0 -1.07715568083096
2896 2896_1 -0.636525650764958
2897 2897_0 -1.03717814619946
2897 2897_1 -2.35311278151174
2898 2898_0 -1.97026924266417
2898 2898_1 -1.95477840672192
2899 2899_0 -0.601894650127671
2899 2899_1 0.0916567377793793
29 29_0 -1.13561242569383
29 29_1 -1.36767007534514
290 290_0 -1.07351926420952
290 290_1 -1.4530991686302
2900 2900_0 -0.652092275086686
2900 2900_1 -0.708452221520071
2901 2901_0 -1.37675076591862
2901 2901_1 -1.97923624497559
2902 2902_0 -1.25069222117375
2902 2902_1 0.146201949301121
2903 2903_0 -2.05829530042175
2903 2903_1 -1.60411481658592
2904 2904_0 -1.96300895384356
2904 2904_1 -2.35642943141836
2905 2905_0 -1.38433002532186
2905 2905_1 -1.33960584077116
2906 2906_0 -0.973041343423517
2906 2906_1 0.447633580262372
2907 2907_0 -1.63441411076722
2907 2907_1 -2.03515332169242
2908 2908_0 -2.42022221289074
2908 2908_1 -3.47020527895566
2909 2909_0 -1.25226634280101
2909 2909_1 -1.54984117949819
291 291_0 -1.49684509205963
291 291_1 -1.90159999495894
2910 2910_0 -2.96518995200083
2910 2910_1 -2.61662249288549
2911 2911_0 -2.47997605224654
2911 2911_1 -2.93268095874569
2912 2912_0 -2.61224497419207
2912 2912_1 -2.54049915193373
2913 2913_0 -2.30700575635905
2913 2913_1 -3.1148628465929
2914 2914_0 -0.903456670245674
2914 2914_1 -1.8986727143317
2915 2915_0 -0.491290446265122
2915 2915_1 -0.705479235551037
2916 2916_0 -0.665105367745924
2916 2916_1 -1.5913165352849
2917 2917_0 -0.91234436815596
2917 2917_1 -1.33779813405515
2918 2918_0 -1.97245872887619
2918 2918_1 -0.660470649088993
2919 2919_0 -1.73801369581951
2919 2919_1 -1.25970343865337
292 292_0 -0.613365161251149
292 292_1 -0.858384321388211
2920 2920_0 -1.40870410114711
2920 2920_1 -2.18633029413469
2921 2921_0 -1.92996301963472
2921 2921_1 -2.03679958060333
2922 2922_0 -2.15920895028262
2922 2922_1 -2.31965517027372
2923 2923_0 -1.28393420422147
2923 2923_1 -2.41060892637383
2924 2924_0 0.460651934127567
2924 2924_1 -0.77476938230122
2925 2925_0 -1.28634818827705
2925 2925_1 -0.257029952202765
2926 2926_0 -0.00268444741815144
2926 2926_1 -1.4941722081786
2927 2927_0 -1.01196409921435
2927 2927_1 -1.86551178375164
2928 2928_0 -1.29571625008706
2928 2928_1 -1.2674529732702
2929 2929_0 0.358522710417018
2929 2929_1 0.709993972029668
293 293_0 -2.11698576889568
293 293_1 -1.87808846312019
2930 2930_0 0.479719879940755
2930 2930_1 0.450348144614864
2931 2931_0 0.529639257922986
2931 2931_1 -0.275393670549105
2932 2932_0 -0.345665241589695
2932 2932_1 -0.265549431442472
2933 2933_0 -1.1821939491884
2933 2933_1 -0.779793705351891
2934 2934_0 -1.64798063970883
2934 2934_1 -0.597764232229287
2935 2935_0 -1.92413725812816
2935 2935_1 -1.75190010949043
2936 2936_0 -0.959819917910349
2936 2936_1 0.646259352879227
2937 2937_0 -0.70647011909705
2937 2937_1 -0.183707520535062
2938 2938_0 -0.763171271163764
2938 2938_1 0.849920851821788
2939 2939_0 -1.80601472581496
2939 2939_1 -0.355079680654243
294 294_0 -0.083166808785277
294 294_1 -0.595129588032185
2940 2940_0 -1.68492938824691
2940 2940_1 -2.20748133451168
2941 2941_0 -1.52765790576019
2941 2941_1 -0.338496770446247
2942 2942_0 -1.92230238229347
2942 2942_1 -1.41409960574192
2943 2943_0 -2.20430712269394
2943 2943_1 -2.71031511577274
2944 2944_0 -1.59709536633181
2944 2944_1 -1.33680561983437
2945 2945_0 -3.57087325679507
2945 2945_1 -2.90517377293835
2946 2946_0 -2.11911214991257
2946 2946_1 -0.998303287152393
2947 2947_0 0.204326139067748
2947 2947_1 -0.809483932203879
2948 2948_0 -1.88545317188039
2948 2948_1 -1.57086249050784
2949 2949_0 0.796754976578457
2949 2949_1 -0.602246321887747
295 295_0 -1.04949704252805
295 295_1 -1.08649644848218
2950 2950_0 -0.511249549247007
2950 2950_1 -0.0768328175130645
2951 2951_0 0.360007265732545
2951 2951_1 -0.236814667633414
2952 2952_0 -1.48442377189303
2952 2952_1 -0.963524321916221
2953 2953_0 -0.531518279889941
2953 2953_1 -0.210177210392654
2954 2954_0 -1.71772744976813
2954 2954_1 -1.72865856716334
2955 2955_0 -1.35066947449104
2955 2955_1 -1.05241948972351
2956 2956_0 -1.10745683946824
2956 2956_1 -0.959823537679135
2957 2957_0 -2.16263921432449
2957 2957_1 -2.56039520067884
2958 2958_0 -0.0182652779835548
2958 2958_1 1.30016854263669
2959 2959_0 -2.26991070930479
2959 2959_1 -1.96036217933174
296 296_0 0.337289917135148
296 296_1 0.322251894989635
2960 2960_0 -0.629961516666752
2960 2960_1 -1.07935596018803
2961 2961_0 -2.58955109594514
2961 2961_1 -0.813422751336035
2962 2962_0 -0.541538527423325
2962 2962_1 -1.31630907196
2963 2963_0 -0.708098280753189
2963 2963_1 -1.96110784571447
2964 2964_0 -1.24980418109356
2964 2964_1 -2.25255229974828
2965 2965_0 -0.953987396956433
2965 2965_1 -1.30793920203527
2966 2966_0 -0.73236026847548
2966 2966_1 -1.65024953568457
2967 2967_0 -0.869868172650121
2967 2967_1 -0.424186106516185
2968 2968_0 -1.76996883650727
2968 2968_1 -2.08487834924598
2969 2969_0 -1.65917175674175
2969 2969_1 -2.18662091873366
297 297_0 -0.973238521827197
297 297_1 -0.740032800117262
2970 2970_0 -1.71548398774519
2970 2970_1 -1.02766427713254
2971 2971_0 -1.32826259464858
2971 2971_1 -1.3955007861779
2972 2972_0 -1.94808203179197
2972 2972_1 -2.25919122578273
2973 2973_0 -2.05153639119252
2973 2973_1 -2.69172485149517
2974 2974_0 -1.69432767059868
2974 2974_1 -0.423030994147291
2975 2975_0 -1.05129027573116
2975 2975_1 -1.70804569787512
2976 2976_0 0.195848548820521
2976 2976_1 -0.964354743503688
2977 2977_0 -2.06882772955831
2977 2977_1 -2.02726689135938
2978 2978_0 -2.55175286668179
2978 2978_1 -0.350911343344335
2979 2979_0 -2.09785797821756
2979 2979_1 -1.22433538885785
298 298_0 -1.25701385900947
298 298_1 -2.08207926978603
2980 2980_0 0.115751206539606
2980 2980_1 -0.530792110636502
2981 2981_0 -2.11230319144588
2981 2981_1 -1.67541063890517
2982 2982_0 -0.275018797549313
2982 2982_1 -1.33307286956031
2983 2983_0 -0.436171394869957
2983 2983_1 -1.03562595896713
2984 2984_0 -0.497115998573229
2984 2984_1 0.585534405215307
2985 2985_0 -1.83362007444975
2985 2985_1 -1.4796401019072
2986 2986_0 -0.565960864615505
2986 2986_1 -1.05166320644168
2987 2987_0 -0.504569508119076
2987 2987_1 -1.21957814723708
2988 2988_0 -1.93066707300934
2988 2988_1 -1.8371499326664
2989 2989_0 -1.43830450852414
2989 2989_1 -2.23998492629138
299 299_0 -2.43472495152684
299 299_1 -1.92197868181862
2990 2990_0 -3.83725520818211
2990 2990_1 -4.18638148738013
2991 2991_0 0.352440727663742
2991 2991_1 0.267024440745559
2992 2992_0 -0.60846754831913
2992 2992_1 0.101363306972399
2993 2993_0 -0.598847409755001
2993 2993_1 0.769929580789259
2994 2994_0 -1.29646406590222
2994 2994_1 -2.22380607384516
2995 2995_0 -0.994012736631994
2995 2995_1 -1.06105951249628
2996 2996_0 -2.95159713487564
2996 2996_1 -3.03280923034249
2997 2997_0 -1.33030812447775
2997 2997_1 -0.279531025135956
2998 2998_0 -0.968366437202895
2998 2998_1 -0.648429062158809
2999 2999_0 -2.09603882471553
2999 2999_1 -0.51715533159346
3 3_0 0.10908808859296
3 3_1 -0.496549399664877
30 30_0 -2.21592237075854
30 30_1 -2.36707547188936
300 300_0 -0.0558805856699015
300 300_1 -1.04971641270411
301 301_0 0.372258274887908
301 301_1 0.0313753895611303
302 302_0 -3.15374360740504
302 302_1 -2.63028941345029
303 303_0 -2.11118079787099
303 303_1 -1.553889556569
304 304_0 -1.71488083199575
304 304_1 -1.60055463143554
305 305_0 0.718619826140615
305 305_1 1.2973649870972
306 306_0 -2.4569820760887
306 306_1 -1.30456603913146
307 307_0 -0.923851313041995
307 307_1 -1.05151162522866
308 308_0 0.52490227977927
308 308_1 -0.674563661043745
309 309_0 -0.863785013629753
309 309_1 -1.51970134129817
31 31_0 -0.96435968448028
31 31_1 -1.00937365539587
310 310_0 -1.28879763905413
310 310_1 -1.41851934597075
311 311_0 -1.88513355001984
311 311_1 -1.96643194415174
312 312_0 -0.0955324831188444
312 312_1 -1.21829060270462
313 313_0 -2.96746630110577
313 313_1 -2.70969272016871
314 314_0 -1.51535569259741
314 314_1 -1.60589660174297
315 315_0 -3.6039855025564
315 315_1 -3.72224243647083
316 316_0 -2.61285973941435
316 316_1 -2.68415808527766
317 317_0 -2.99517293817205
317 317_1 -1.76289869243118
318 318_0 -3.74540448356835
318 318_1 -1.70336997000605
319 319_0 -0.66590249610938
319 319_1 0.61040679225292
32 32_0 -1.55706900623487
32 32_1 -0.0904097833605636
320 320_0 0.256895291968025
320 320_1 -0.774023417853042
321 321_0 -3.25793511924782
321 321_1 -2.84554849425434
322 322_0 -1.8965088260948
322 322_1 -1.50281028423061
323 323_0 0.0103517429103474
323 323_1 0.109868589625974
324 324_0 -0.39452300153948
324 324_1 -1.77818741662244
325 325_0 -0.77410380495768
325 325_1 -0.690436191875874
326 326_0 -1.94697687606246
326 326_1 -0.47645649901898
327 327_0 -1.17339032663751
327 327_1 -0.460905755292947
328 328_0 0.0138590645418679
328 328_1 -0.126045036677894
329 329_0 -1.91109193955967
329 329_1 -2.34646687916488
33 33_0 0.00360248667792853
33 33_1 -0.00214138567963967
330 330_0 -1.41244375722321
330 330_1 -0.813139368447968
331 331_0 0.600245619168666
331 331_1 -0.447754389534047
332 332_0 -0.960475059875958
332 332_1 -1.85918516717998
333 333_0 -1.50351045271126
333 333_1 -1.17428942560983
334 334_0 -2.09903272034719
334 334_1 -3.25814933366081
335 335_0 -1.71476589196274
335 335_1 -0.756418308651584
336 336_0 -0.372725663274122
336 336_1 -0.305485924262731
337 337_0 -1.80197141117666
337 337_1 -1.97893231806705
338 338_0 -0.964848550426305
338 338_1 -2.05455137422768
339 339_0 0.513030289773172
339 339_1 -0.676887002397763
34 34_0 -1.11054956038767
34 34_1 -0.474816959911216
340 340_0 -2.41483238578522
340 340_1 -1.52164662268596
341 341_0 -2.65747410587952
341 341_1 -2.50664561170509
342 342_0 0.63357536623655
342 342_1 0.973512813848761
343 343_0 -1.99922483340926
343 343_1 -2.69377965414184
344 344_0 0.684354703174593
344 344_1 -0.0449322459492763
345 345_0 -0.756090700285027
345 345_1 -0.629498331580013
346 346_0 -0.535003025999117
346 346_1 0.208743334468541
347 347_0 -1.23236928511205
347 347_1 -1.45494690016207
348 348_0 -1.64373928025619
348 348_1 -1.60660043000579
349 349_0 -0.317893815495574
349 349_1 -0.7614506492004
35 35_0 -0.90726243782683
35 35_1 -0.237854654989679
350 350_0 -1.08583684824962
350 350_1 -1.54575712986162
351 351_0 0.111466648825468
351 351_1 -0.34373606221511
352 352_0 -2.2853249977089
352 352_1 -2.96789374903586
353 353_0 -1.64899782277784
353 353_1 -0.803667426800148
354 354_0 0.467430229457649
354 354_1 -1.04154420106471
355 355_0 -0.594964151778306
355 355_1 -1.86399685943027
356 356_0 -0.945358060306271
356 356_1 -1.8971488767417
357 357_0 -3.00549852684002
357 357_1 -2.33664430175216
358 358_0 -1.6226325231957
358 358_1 -1.44793530113029
359 359_0 -0.952065915610607
359 359_1 -1.51926153970194
36 36_0 -1.17416856717477
36 36_1 -1.29321539974035
360 360_0 -1.09362759640653
360 360_1 -1.29642600422039
361 361_0 -2.26359904293496
361 361_1 -2.15034651231013
362 362_0 -1.50288104776397
362 362_1 -2.32628622494115
363 363_0 -1.73885978054543
363 363_1 -1.76123553130151
364 364_0 -0.964610820380403
364 364_1 -0.716149787826619
365 365_0 -1.34628170490433
365 365_1 -1.60233419459368
366 366_0 0.167633399408314
366 366_1 -0.268186682276577
367 367_0 -0.671851558502677
367 367_1 0.280573725616965
368 368_0 -1.49870947102227
368 368_1 -1.3419231378591
369 369_0 -1.06611630328025
369 369_1 -0.777626301783177
37 37_0 -0.0461965544883411
37 37_1 0.335830965728235
370 370_0 0.131272831320829
370 370_1 0.353462963041621
371 371_0 -0.810852570898028
371 371_1 -1.23759011033202
372 372_0 -1.71030106229462
372 372_1 -3.27171911806341
373 373_0 -2.30225576095566
373 373_1 -1.31645476780935
374 374_0 -2.33127717926969
374 374_1 -3.19951156068527
375 375_0 -4.02999681060651
375 375_1 -3.42909743983746
376 376_0 -2.35590104195835
376 376_1 -1.45261135348785
377 377_0 0.379665024091433
377 377_1 -0.135346914584546
378 378_0 -0.1054886729468
378 378_1 -0.55962683901549
379 379_0 -2.86663994953745
379 379_1 -2.00462826309479
38 38_0 -1.05209791506307
38 38_1 -0.596988115538169
380 380_0 -0.470684480901951
380 380_1 -1.06569645079037
381 381_0 -0.819776696687873
381 381_1 0.59533486922821
382 382_0 -2.84123979704483
382 382_1 -2.6275861012282
383 383_0 -0.466579480334844
383 383_1 -0.818365323709788
384 384_0 -1.06744830310265
384 384_1 -1.34024253930125
385 385_0 -0.345238394044524
385 385_1 -1.2753866538408
386 386_0 -1.2794728589105
386 386_1 -1.0784033477409
387 387_0 -0.360101746447991
387 387_1 -1.25747513416271
388 388_0 -0.962328633421857
388 388_1 -2.44808319857702
389 389_0 -1.7127332326502
389 389_1 -1.69122772594544
39 39_0 -2.02053620600621
39 39_1 -1.47100713369943
390 390_0 -1.84644419200202
390 390_1 -2.39319494721634
391 391_0 -0.479301167462908
391 391_1 -1.96427789856185
392 392_0 -0.00190669138685255
392 392_1 0.173102250635751
393 393_0 1.67611535664107
393 393_1 1.66652433029971
394 394_0 -0.49244564223159
394 394_1 -0.983961894761388
395 395_0 -0.252458747656501
395 395_1 0.0087826704356414
396 396_0 0.561005446729979
396 396_1 -0.678952992299425
397 397_0 -0.177714020419705
397 397_1 -0.599733026602229
398 398_0 -1.63629744566226
398 398_1 -2.58299221706363
399 399_0 -1.16861551729169
399 399_1 -0.946238461015769
4 4_0 -2.75628574365843
4 4_1 -2.0848681969748
40 40_0 0.123196992159945
40 40_1 0.379450515797767
400 400_0 -2.23016300960831
400 400_1 -1.75095162995198
401 401_0 -0.0976906208592228
401 401_1 1.07274298568094
402 402_0 -0.789734380602022
402 402_1 -1.14544737093705
403 403_0 -2.84348104389363
403 403_1 -1.69816221421062
404 404_0 -1.73962474783884
404 404_1 -1.99081628980686
405 405_0 -0.925990168567676
405 405_1 -1.16406221994753
406 406_0 -2.08232943907585
406 406_1 -1.86389052874738
407 407_0 -1.01545421240174
407 407_1 -1.93271347956295
408 408_0 -1.01225141871054
408 408_1 -1.38824031482979
409 409_0 -0.0203925856439775
409 409_1 -0.728473404539171
41 41_0 -1.39173083844311
41 41_1 -1.91835659516113
410 410_0 -0.983106054088423
410 410_1 -2.19825983353
411 411_0 -0.972849642986848
411 411_1 -1.10541019928631
412 412_0 -1.62496646732688
412 412_1 -2.12668944775951
413 413_0 -1.98332108876479
413 413_1 -0.930595038605441
414 414_0 -2.62104803061343
414 414_1 -2.50570554467045
415 415_0 -1.27718177412152
415 415_1 -0.374000719757346
416 416_0 -4.37044081348249
416 416_1 -4.91821168756552
417 417_0 -2.62870914896083
417 417_1 -1.8491920903251
418 418_0 -2.57019008730531
418 418_1 -1.38360987924811
419 419_0 -1.5767465343911
419 419_1 -2.53894663704454
42 42_0 -1.78221868991894
42 42_1 -1.88882410692985
420 420_0 0.72260268022976
420 420_1 0.991565208085417
421 421_0 -1.45639775178928
421 421_1 -0.905384680145299
422 422_0 -2.62787647142615
422 422_1 -1.70008717710713
423 423_0 -1.7208527872582
423 423_1 -2.1280900724566
424 424_0 -2.63362034253142
424 424_1 -0.969977488583716
425 425_0 -1.68227525698792
425 425_1 -2.00870702456775
426 426_0 -1.08240415435424
426 426_1 -0.790981625102549
427 427_0 -0.743889534031538
427 427_1 -0.534294798349826
428 428_0 0.0934548702569337
428 428_1 0.200629570792356
429 429_0 -3.08602697094348
429 429_1 -2.51060332645117
43 43_0 -0.454749231519397
43 43_1 -0.939158642816911
430 430_0 -1.37638563744005
430 430_1 -1.55928873413425
431 431_0 -1.91732015476382
431 431_1 -1.91879306630125
432 432_0 -1.21721069861509
432 432_1 -1.46669072995251
433 433_0 -2.52984589813989
433 433_1 -2.74515847692053
434 434_0 -1.30602628152162
434 434_1 -1.07497019810183
435 435_0 -2.67005765698302
435 435_1 -2.26872634390521
436 436_0 -0.575693819832383
436 436_1 -0.606906471092573
437 437_0 -1.09025014715368
437 437_1 -2.43846727736078
438 438_0 -1.02166053064164
438 438_1 -0.708779415605171
439 439_0 -0.671491491980597
439 439_1 -1.87175003167629
44 44_0 -0.861034110872115
44 44_1 -1.41117976443893
440 440_0 -2.35905426638603
440 440_1 -1.82828349085058
441 441_0 0.0776610764266001
441 441_1 -0.777992415582958
442 442_0 -0.366607843949851
442 442_1 -0.178134291776371
443 443_0 0.975346795222803
443 443_1 1.80730577591719
444 444_0 -0.589818793833799
444 444_1 -2.10299827022733
445 445_0 0.865084939227035
445 445_1 -0.192928568708895
446 446_0 -1.34978274949769
446 446_1 -1.45790895701936
447 447_0 -0.881122444357998
447 447_1 -1.95873967331515
448 448_0 0.363076294323747
448 448_1 -0.100884747167679
449 449_0 -2.61211315047916
449 449_1 -2.83623156553335
45 45_0 0.542974515002177
45 45_1 1.09920081330972
450 450_0 -0.860741674864495
450 450_1 -0.404453049795325
451 451_0 -1.97453471616612
451 451_1 -1.28937961622586
452 452_0 -1.59963491293299
452 452_1 -1.54462078342371
453 453_0 -0.276859437128697
453 453_1 -0.930876094066253
454 454_0 -0.4275471046409
454 454_1 -0.673297016788884
455 455_0 1.36678400846902
455 455_1 1.67649766748716
456 456_0 -0.887364780150045
456 456_1 -0.267921880432175
457 457_0 -1.59055184288047
457 457_1 -1.5344404801231
458 458_0 -1.1271472200642
458 458_1 -0.583778184656767
459 459_0 -0.401307501771668
459 459_1 -0.530370784252276
46 46_0 -1.00308230336019
46 46_1 -1.57563391745118
460 460_0 -1.71332935823376
460 460_1 -1.16688469553014
461 461_0 -2.10005144503667
461 461_1 -0.738220115008615
462 462_0 -1.23450462969404
462 462_1 -0.876613936332254
463 463_0 0.482346001381688
463 463_1 -0.651605742842108
464 464_0 -0.648088010257323
464 464_1 -1.49040161044192
465 465_0 -1.72199423042444
465 465_1 -2.02546322445142
466 466_0 -1.38662300713728
466 466_1 -1.62910956369262
467 467_0 -0.0914426385560261
467 467_1 -0.79533081106518
468 468_0 -0.703258073196497
468 468_1 -1.3785765032465
469 469_0 -0.700702700861079
469 469_1 -0.437806860647459
47 47_0 0.220025950029162
47 47_1 0.150727684885435
470 470_0 -1.92227953514724
470 470_1 -0.449447831092467
471 471_0 -1.87952385709682
471 471_1 -0.967903562414088
472 472_0 0.327479729428645
472 472_1 -1.47386030579013
473 473_0 -0.0194031051910256
473 473_1 -0.377873925086148
474 474_0 -2.83800600036415
474 474_1 -0.282332057975801
475 475_0 -1.33008773789495
475 475_1 -1.2251421764678
476 476_0 -0.0634385367032835
476 476_1 -0.8045694396207
477 477_0 -1.68445248995924
477 477_1 -1.65103926413828
478 478_0 -1.80895542096333
478 478_1 -1.38975465450457
479 479_0 -2.77300196208653
479 479_1 -3.33237480313211
48 48_0 -1.70491796355724
48 48_1 -1.82795416735497
480 480_0 -2.02712060541657
480 480_1 -3.16093298727309
481 481_0 -0.397427696987448
481 481_1 0.510070482282122
482 482_0 -1.4292963866232
482 482_1 -1.27541622290449
483 483_0 -0.730983913371126
483 483_1 -0.680650381439156
484 484_0 -0.433133889669248
484 484_1 -0.261811187926096
485 485_0 -0.879113531688827
485 485_1 0.455087769010578
486 486_0 -1.64229181812467
486 486_1 -1.18042648331765
487 487_0 -1.55731931266851
487 487_1 -0.477046677037738
488 488_0 -2.5200432876193
488 488_1 -2.53671774306404
489 489_0 -1.2223442153925
489 489_1 -1.18155688202525
49 49_0 0.0196687884127963
49 49_1 -0.516412284436877
490 490_0 0.32633193325034
490 490_1 -0.618709191325081
491 491_0 -3.48155207361014
491 491_1 -3.43745263050664
492 492_0 -0.670421465115359
492 492_1 -0.489686660997067
493 493_0 -1.42922542117576
493 493_1 -1.53547297686161
494 494_0 -1.38320997203581
494 494_1 -2.69166210190137
495 495_0 -1.89247319080389
495 495_1 -0.827309993566446
496 496_0 -0.951866277927045
496 496_1 -1.7038349233746
497 497_0 0.30261043456826
497 497_1 0.340913795794831
498 498_0 -3.67216567519273
498 498_1 -3.69475938229212
499 499_0 -2.10155164703207
499 499_1 -2.00177822100792
5 5_0 -1.7148016457437
5 5_1 -1.82105394785
50 50_0 -0.219546320050164
50 50_1 -0.217663248206762
500 500_0 -1.5035339997956
500 500_1 -0.63532840835914
501 501_0 0.559445578258649
501 501_1 1.12288850843794
502 502_0 -1.72335757671323
502 502_1 -0.522937186326885
503 503_0 -1.47641914920933
503 503_1 -2.5360946154397
504 504_0 -1.64753405038882
504 504_1 -1.59575204241806
505 505_0 -2.14377308419002
505 505_1 -2.00789706517851
506 506_0 -3.51132698261266
506 506_1 -2.88603899074045
507 507_0 -0.675586659170821
507 507_1 -0.840943849654912
508 508_0 -2.5499956395895
508 508_1 -2.52543836964267
509 509_0 -1.06019259165379
509 509_1 -1.28978337033239
51 51_0 -1.83502772754968
51 51_1 -1.80211405974223
510 510_0 -0.207137488185258
510 510_1 -1.61650528041617
511 511_0 -2.02343285437942
511 511_1 -2.92286765228844
512 512_0 -1.99898305381815
512 512_1 -1.90906197776816
513 513_0 -2.88274792671183
513 513_1 -1.694866993926
514 514_0 -1.53537616277758
514 514_1 -2.08449276038905
515 515_0 -1.77807469199652
515 515_1 -1.12232104982249
516 516_0 -3.19174187768778
516 516_1 -3.38283882933229
517 517_0 -1.30858402166025
517 517_1 -2.02059524915391
518 518_0 -2.00456301358196
518 518_1 -1.17449787577164
519 519_0 -0.441391068169491
519 519_1 0.499010267779758
52 52_0 -0.540782588818352
52 52_1 -1.49206428629495
520 520_0 -1.32422944083618
520 520_1 -0.859455232105374
521 521_0 -0.0989640251059071
521 521_1 -1.40231257685245
522 522_0 -1.51448134541224
522 522_1 -1.65918042037317
523 523_0 -1.40516576979669
523 523_1 -1.01335540587841
524 524_0 -0.0174125552518936
524 524_1 -0.649084609236369
525 525_0 -1.61934370478752
525 525_1 -1.65128553148313
526 526_0 -0.385308948850782
526 526_1 -1.74900759135528
527 527_0 -1.93713895852983
527 527_1 -1.97743950092399
528 528_0 -0.640961857435312
528 528_1 -0.499572586611644
529 529_0 1.67525985798482
529 529_1 1.82395419554387
53 53_0 -1.62825630388337
53 53_1 0.328614385568678
530 530_0 -1.16630845540017
530 530_1 0.186922087842627
531 531_0 -1.89147150224448
531 531_1 -2.21921732843051
532 532_0 -1.03027467623764
532 532_1 -0.340946376190865
533 533_0 -1.38293232128123
533 533_1 -1.89137578563048
534 534_0 -0.923814868275792
534 534_1 -2.67312606451848
535 535_0 -2.29890469436135
535 535_1 -2.60538194083095
536 536_0 -0.999131063167089
536 536_1 -0.40633238427659
537 537_0 -1.70230172336054
537 537_1 -0.760114196963747
538 538_0 -1.55339983742092
538 538_1 -2.50953230238666
539 539_0 -1.51924998604161
539 539_1 -1.44239152022317
54 54_0 -1.10784081508763
54 54_1 -1.98133202169877
540 540_0 -2.52556612357168
540 540_1 -2.16406081980172
541 541_0 -1.35016481661885
541 541_1 -1.7615785436357
542 542_0 -0.692648822206988
542 542_1 -2.04328781513775
543 543_0 -1.98449095361497
543 543_1 -1.22584958328119
544 544_0 -1.26825468596618
544 544_1 -0.588819359147959
545 545_0 -0.935258616375539
545 545_1 -1.37062383871886
546 546_0 -0.323434273680033
546 546_1 -0.50215474385459
547 547_0 0.553654798769936
547 547_1 -0.341626270285972
548 548_0 -0.598155511624258
548 548_1 -0.677641762525618
549 549_0 -2.38494697506261
549 549_1 -2.02013107208539
55 55_0 -0.390220227732571
55 55_1 0.15968002372939
550 550_0 -1.1118306722127
550 550_1 -0.845340229371332
551 551_0 0.0140082373965695
551 551_1 0.819949313608312
552 552_0 -2.53725713224481
552 552_1 -1.84051711719073
553 553_0 -0.814659033036552
553 553_1 -1.41668314077894
554 554_0 -0.225171708426622
554 554_1 -1.18817765683325
555 555_0 -0.0839511147064457
555 555_1 -1.17667591465167
556 556_0 -1.18704652039167
556 556_1 -1.653466190744
557 557_0 -0.337603587347233
557 557_1 -0.520169058537648
558 558_0 -0.770341921237443
558 558_1 -0.24228130328656
559 559_0 -1.48630500774129
559 559_1 -0.453682177991183
56 56_0 -2.4027661302314
56 56_1 -1.97940317488242
560 560_0 -2.53462642788341
560 560_1 -1.92259013925497
561 561_0 -1.02401696541101
561 561_1 -1.44052247957285
562 562_0 -0.825520229945652
562 562_1 -1.89001934503444
563 563_0 -0.424129318592737
563 563_1 0.404691751002164
564 564_0 -1.32707721734718
564 564_1 -1.50818073864301
565 565_0 -1.9905263833908
565 565_1 -1.85752904076573
566 566_0 -2.07660451090617
566 566_1 -2.55970199577236
567 567_0 -1.06699135187671
567 567_1 -1.66651768735095
568 568_0 -2.47086304622883
568 568_1 -2.44925131804594
569 569_0 -1.37132129399993
569 569_1 -1.29803949125533
57 57_0 -0.263522820513024
57 57_1 0.113586537344179
570 570_0 -1.1698711394958
570 570_1 -2.15307287059665
571 571_0 1.04728485599684
571 571_1 1.07651862390626
572 572_0 -0.90865342793967
572 572_1 -1.30880250631622
573 573_0 -0.265930719907532
573 573_1 -0.0441228038347534
574 574_0 -1.88803582656031
574 574_1 -0.538257947703296
575 575_0 -1.54311449797618
575 575_1 -0.750775309358238
576 576_0 -1.71730879561898
576 576_1 -1.68772086758453
577 577_0 -2.00651148839721
577 577_1 -0.472482492666249
578 578_0 -1.25378895801026
578 578_1 -2.05146196387978
579 579_0 -0.347828382867496
579 579_1 0.200017829231724
58 58_0 -1.61210799529293
58 58_1 -0.815746890257321
580 580_0 -1.43493387575717
580 580_1 -2.46636716668883
581 581_0 -0.428314661168801
581 581_1 0.363440413916611
582 582_0 -0.548390577712609
582 582_1 -1.11921336589441
583 583_0 -0.647571807309714
583 583_1 -0.582302597162055
584 584_0 0.244647292956581
584 584_1 0.410454389616704
585 585_0 -1.78619808705172
585 585_1 -1.1633365724512
586 586_0 -2.71746297977252
586 586_1 -2.41006661694436
587 587_0 -2.58781583023117
587 587_1 -2.09716689859031
588 588_0 0.489525050613401
588 588_1 -0.154245078373579
589 589_0 -0.493086268340303
589 589_1 -1.18632189093243
59 59_0 -0.798894396375837
